facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote,start_date,end_date
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,974,13.1,9.9,17.2,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,415,0.9,0.7,1.2,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,127,13.9,11.2,16.8,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,READM_30_CABG,Rate of readmission for CABG,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,82,17.5,14.6,21.2,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,385,20.5,17.8,23.6,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,46,5,3.0,8.1,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,337,15.8,13.4,18.5,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,72,-0.7,-19.8,23.2,72,20,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,178,-2,-18.1,16.1,152,44,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,320,8.6,-3.4,20.4,289,78,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,1064,14.9,13.7,16.4,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,491,12.7,9.5,16.8,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,117,1,0.7,1.4,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,72,13.3,10.7,16.4,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,40,9.9,7.0,13.8,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,49,18.1,14.9,21.8,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,178,19.4,16.3,22.8,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,43,5.7,3.4,9.4,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,320,16.8,14.4,19.4,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,70,21.6,-0.2,47.8,67,20,,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,EDAC_30_HF,Hospital return days for heart failure patients,More Days Than Average per 100 Discharges,290,32.5,18.4,48.1,235,85,,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,177,17.5,1.5,34.2,170,38,,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,1273,16.3,15.0,17.7,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,939,11.9,9,15.5,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,180,10.1,7.8,13.1,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,180,5.3,3.8,7.4,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,246,1,0.7,1.4,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,70,13.8,11.2,17.0,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,76,19.3,16.2,22.7,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,290,21.1,18.2,24.4,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,177,15.9,13.3,18.9,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,140,5.5,-8.4,23.2,138,40,,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,EDAC_30_HF,Hospital return days for heart failure patients,Fewer Days Than Average per 100 Discharges,218,-19.7,-33.8,-3.8,184,56,,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,EDAC_30_PN,Hospital return days for pneumonia patients,Fewer Days Than Average per 100 Discharges,241,-24.4,-35.4,-11.5,214,52,,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,908,13.7,12.5,15.0,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,668,12.7,9.6,16.6,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,78,10.5,7.5,14.6,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,78,5.3,3.5,8.1,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,271,0.9,0.6,1.2,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,140,13.8,11.2,16.9,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,83,18.1,15.1,21.5,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,218,17.9,15.2,21.0,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,241,13.5,11.3,16.1,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,137,-0.7,-15.8,16.9,133,37,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,EDAC_30_HF,Hospital return days for heart failure patients,Fewer Days Than Average per 100 Discharges,316,-17.5,-28.8,-3.9,266,86,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,400,21.7,10.9,33.1,364,102,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,2358,15.3,14.2,16.4,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,225,13,9.7,17.2,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,94,11.7,8.5,15.6,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,94,5.3,3.5,7.8,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,259,1,0.7,1.3,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,137,13.3,10.7,16.2,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,49,10.1,7.4,13.8,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,135,19.3,16.1,23.0,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,316,18.8,16.3,21.8,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,127,3.9,2.5,6.0,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,(816) 698-7000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,400,17.9,15.5,20.7,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
260096,NKC HEALTH,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,193,-5.6,-17.8,8.4,188,60,,07/01/2021,06/30/2024
260096,NKC HEALTH,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,EDAC_30_HF,Hospital return days for heart failure patients,Fewer Days Than Average per 100 Discharges,727,-31.6,-39.4,-23.2,570,168,,07/01/2021,06/30/2024
260096,NKC HEALTH,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,EDAC_30_PN,Hospital return days for pneumonia patients,Fewer Days Than Average per 100 Discharges,977,-7.7,-14.2,-1.2,817,212,,07/01/2021,06/30/2024
260096,NKC HEALTH,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,4086,15.4,14.6,16.4,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
260096,NKC HEALTH,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,1193,13.2,10.3,17,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
260096,NKC HEALTH,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,35,11,7.5,15.6,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260096,NKC HEALTH,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,35,5.2,3.2,8,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
260096,NKC HEALTH,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,1131,1,0.8,1.2,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
