cms_certification_number_ccn,facility_name,address_line_1,address_line_2,citytown,state,zip_code,countyparish,telephone_number,cms_region,measure_code,measure_name,score,footnote,measure_date_range
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_03_DENOMINATOR,Early live discharges (% live discharges),97,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_03_OBSERVED,Early live discharges (% live discharges),7.2,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_03_PERCENTILE,Early live discharges (% live discharges),56,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_04_DENOMINATOR,Late live discharges (% live discharges),97,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_04_OBSERVED,Late live discharges (% live discharges),34,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_04_PERCENTILE,Late live discharges (% live discharges),43,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",97,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",6.2,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",44,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",97,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",3.1,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",76,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_07_DENOMINATOR,Per-beneficiary spending (U.S. dollars $),698,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_07_OBSERVED,Per-beneficiary spending (U.S. dollars $),"10,949",,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_07_PERCENTILE,Per-beneficiary spending (U.S. dollars $),14,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_08_DENOMINATOR,Nurse care minutes per routine home care days (minutes),"45,889",,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_08_OBSERVED,Nurse care minutes per routine home care days (minutes),20.2,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_08_PERCENTILE,Nurse care minutes per routine home care days (minutes),95,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_09_DENOMINATOR,Skilled nursing minutes on weekends (% minutes),"928,650",,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_09_OBSERVED,Skilled nursing minutes on weekends (% minutes),12.6,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_09_PERCENTILE,Skilled nursing minutes on weekends (% minutes),82,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_10_DENOMINATOR,Visits near death (% decedents),551,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_10_OBSERVED,Visits near death (% decedents),97.8,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,H_012_10_PERCENTILE,Visits near death (% decedents),85,,01/01/2023-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Average_Daily_Census,Average Daily Census,66,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Provided_Home_Care_and_other,Provided Routine Home Care and other levels of care,Yes,,01/01/2022-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Provided_Home_Care_only,Provided Routine Home Care only,No,,01/01/2022-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Pct_Pts_w_Cancer,Percent of Patients with Cancer,24,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Pct_Pts_w_Dementia,Percent of Patients with Dementia,23,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Pct_Pts_w_Stroke,Percent of Patients with Stroke,Not Available,13,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Pct_Pts_w_Circ_Heart_Disease,Percent of Patients with Circulatory/heart disease,15,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Pct_Pts_w_Resp_Disease,Percent of Patients with Respiratory disease,14,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Pct_Pts_w_other_conditions,Percent of Patients with Other Conditions,25,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Care_Provided_Home,Care Provided in Home,56,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Care_Provided_Assisted_Living,Care Provided in Assisted Living Facility,5,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Care_Provided_Nursing_Facility,Care Provided in Nursing Facility,0,14,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Care_Provided_Skilled_Nursing,Care Provided in Skilled Nursing Facility,39,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Care_Provided_Inpatient_Hospital,Care Provided in Inpatient Hospital Facility,0,14,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Care_Provided_Inpatient_Hospice,Care Provided in Inpatient Hospice Facility,0,14,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Care_Provided_other_locations,Care Provided in All other locations,0,14,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Bene_MA_Pct,Hospice served at least 1 patient enrolled in Medicare Advantage during one year,Yes,,01/01/2024-12/31/2024
261554,SERENITY HOSPICECARE,5272 FLAT RIVER ROAD,,PARK HILLS,MO,63601,St. Francois,(573) 431-0162,7,Bene_Dual_Pct,Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year,Yes,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_001_01_DENOMINATOR,,175,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_001_01_OBSERVED,Hospice and Palliative Care Treatment Preferences,100,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_002_01_DENOMINATOR,,175,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_002_01_OBSERVED,Beliefs & Values Addressed (if desired by the patient),100,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_003_01_DENOMINATOR,,175,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_003_01_OBSERVED,Hospice and Palliative Care Pain Screening,100,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_004_01_DENOMINATOR,,69,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_004_01_OBSERVED,Hospice and Palliative Care Pain Assessment,100,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_005_01_DENOMINATOR,,175,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_005_01_OBSERVED,Hospice and Palliative Care Dyspnea Screening,100,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_006_01_DENOMINATOR,,58,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_006_01_OBSERVED,Hospice and Palliative Care Dyspnea Treatment,100,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_007_01_DENOMINATOR,,39,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_007_01_OBSERVED,Patient Treated with an Opioid Who Are Given a Bowel Regimen,100,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_008_01_DENOMINATOR,,175,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_008_01_OBSERVED,Hospice and Palliative Care Composite Process Measure,100,,07/01/2024-06/30/2025
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_011_01_DENOMINATOR,Hospice Visits in the Last Days of Life,169,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_011_01_OBSERVED,Hospice Visits in the Last Days of Life,84,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_00_OBSERVED,Hospice Care Index Overall Score,9,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_01_DENOMINATOR,CHC/GIP provided (% days),"34,170",,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_01_OBSERVED,CHC/GIP provided (% days),0,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_01_PERCENTILE,CHC/GIP provided (% days),52,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_02_DENOMINATOR,Gaps in nursing visits (% elections),186,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_02_OBSERVED,Gaps in nursing visits (% elections),74.2,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_02_PERCENTILE,Gaps in nursing visits (% elections),80,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_03_DENOMINATOR,Early live discharges (% live discharges),49,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_03_OBSERVED,Early live discharges (% live discharges),12.2,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_03_PERCENTILE,Early live discharges (% live discharges),84,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_04_DENOMINATOR,Late live discharges (% live discharges),49,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_04_OBSERVED,Late live discharges (% live discharges),36.7,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_04_PERCENTILE,Late live discharges (% live discharges),50,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",49,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",10.2,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",66,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",49,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",8.2,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",97,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_07_DENOMINATOR,Per-beneficiary spending (U.S. dollars $),278,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_07_OBSERVED,Per-beneficiary spending (U.S. dollars $),"20,358",,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_07_PERCENTILE,Per-beneficiary spending (U.S. dollars $),62,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_08_DENOMINATOR,Nurse care minutes per routine home care days (minutes),"34,067",,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_08_OBSERVED,Nurse care minutes per routine home care days (minutes),13.3,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_08_PERCENTILE,Nurse care minutes per routine home care days (minutes),61,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_09_DENOMINATOR,Skilled nursing minutes on weekends (% minutes),"453,300",,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_09_OBSERVED,Skilled nursing minutes on weekends (% minutes),9.9,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_09_PERCENTILE,Skilled nursing minutes on weekends (% minutes),69,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_10_DENOMINATOR,Visits near death (% decedents),197,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_10_OBSERVED,Visits near death (% decedents),95.4,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,H_012_10_PERCENTILE,Visits near death (% decedents),64,,01/01/2023-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Average_Daily_Census,Average Daily Census,52,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Provided_Home_Care_and_other,Provided Routine Home Care and other levels of care,Yes,,01/01/2022-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Provided_Home_Care_only,Provided Routine Home Care only,No,,01/01/2022-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Pct_Pts_w_Cancer,Percent of Patients with Cancer,18,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Pct_Pts_w_Dementia,Percent of Patients with Dementia,22,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Pct_Pts_w_Stroke,Percent of Patients with Stroke,7,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Pct_Pts_w_Circ_Heart_Disease,Percent of Patients with Circulatory/heart disease,24,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Pct_Pts_w_Resp_Disease,Percent of Patients with Respiratory disease,8,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Pct_Pts_w_other_conditions,Percent of Patients with Other Conditions,23,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Care_Provided_Home,Care Provided in Home,32,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Care_Provided_Assisted_Living,Care Provided in Assisted Living Facility,3,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Care_Provided_Nursing_Facility,Care Provided in Nursing Facility,63,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Care_Provided_Skilled_Nursing,Care Provided in Skilled Nursing Facility,1,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Care_Provided_Inpatient_Hospital,Care Provided in Inpatient Hospital Facility,0,14,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Care_Provided_Inpatient_Hospice,Care Provided in Inpatient Hospice Facility,0,14,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Care_Provided_other_locations,Care Provided in All other locations,0,14,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Bene_MA_Pct,Hospice served at least 1 patient enrolled in Medicare Advantage during one year,Yes,,01/01/2024-12/31/2024
261555,ASERACARE HOSPICE,"301 E. PRICE, SUITE B",,SAVANNAH,MO,64485,Andrew,(816) 324-1250,7,Bene_Dual_Pct,Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year,Yes,,01/01/2024-12/31/2024
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_001_01_DENOMINATOR,,196,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_001_01_OBSERVED,Hospice and Palliative Care Treatment Preferences,100,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_002_01_DENOMINATOR,,196,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_002_01_OBSERVED,Beliefs & Values Addressed (if desired by the patient),100,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_003_01_DENOMINATOR,,196,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_003_01_OBSERVED,Hospice and Palliative Care Pain Screening,99,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_004_01_DENOMINATOR,,71,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_004_01_OBSERVED,Hospice and Palliative Care Pain Assessment,100,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_005_01_DENOMINATOR,,196,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_005_01_OBSERVED,Hospice and Palliative Care Dyspnea Screening,99,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_006_01_DENOMINATOR,,94,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_006_01_OBSERVED,Hospice and Palliative Care Dyspnea Treatment,98.9,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_007_01_DENOMINATOR,,39,,07/01/2024-06/30/2025
261557,HOSPICE OF NORTHEAST MISSOURI,"201 SOUTH BALTIMORE, SUITE C",,KIRKSVILLE,MO,63501,Adair,(660) 627-9711,7,H_007_01_OBSERVED,Patient Treated with an Opioid Who Are Given a Bowel Regimen,100,,07/01/2024-06/30/2025
